Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
F1,2013-04-21,Toulouse,Lorient,0,1,A,0,0,D,14,9,4,2,13,12,8,4,1,0,0,0,2012-2013
F1,2013-04-24,Rennes,Troyes,1,2,A,1,2,A,10,10,2,6,14,10,4,4,1,0,0,0,2012-2013
F1,2013-04-24,St Etienne,Ajaccio,4,2,H,1,1,D,19,11,9,5,12,12,10,6,2,2,0,0,2012-2013
F1,2013-04-26,Lille,Sochaux,3,3,D,2,0,H,23,6,9,4,9,26,7,0,0,2,0,0,2012-2013
F1,2013-04-27,Ajaccio,Montpellier,2,1,H,0,0,D,14,7,4,2,15,19,5,4,2,1,1,1,2012-2013
F1,2013-04-27,Bastia,Toulouse,0,0,D,0,0,D,15,11,2,2,12,14,5,4,0,2,0,0,2012-2013
F1,2013-04-27,Bordeaux,Reims,0,0,D,0,0,D,11,6,3,0,11,13,10,4,2,2,0,0,2012-2013
F1,2013-04-27,Brest,Rennes,0,2,A,0,2,A,17,7,5,4,20,13,10,3,0,1,0,0,2012-2013
F1,2013-04-27,Lorient,Marseille,0,1,A,0,1,A,12,6,3,4,10,13,4,7,3,4,1,1,2012-2013
F1,2013-04-27,Valenciennes,Nancy,0,0,D,0,0,D,18,9,4,4,11,12,4,2,1,2,0,0,2012-2013
F1,2013-04-28,Evian Thonon Gaillard,Paris SG,0,1,A,0,0,D,14,10,3,5,19,20,6,4,2,1,0,2,2012-2013
F1,2013-04-28,Lyon,St Etienne,1,1,D,0,1,A,13,13,3,4,10,10,4,6,2,2,0,0,2012-2013
F1,2013-04-28,Nice,Troyes,3,1,H,2,1,H,17,11,4,3,12,12,7,4,1,2,0,0,2012-2013
F1,2013-05-03,St Etienne,Bordeaux,0,0,D,0,0,D,15,4,5,0,10,10,10,0,1,2,0,0,2012-2013
F1,2013-05-04,Marseille,Bastia,2,1,H,1,0,H,16,6,8,3,11,12,13,4,0,1,0,0,2012-2013
F1,2013-05-04,Montpellier,Brest,2,1,H,1,1,D,8,11,4,2,12,18,8,4,1,3,0,0,2012-2013
F1,2013-05-04,Reims,Ajaccio,1,1,D,1,1,D,15,9,8,4,11,17,8,8,2,3,0,0,2012-2013
F1,2013-05-04,Sochaux,Lorient,1,0,H,1,0,H,8,13,3,7,15,10,5,5,1,1,0,0,2012-2013
F1,2013-05-04,Toulouse,Lille,4,2,H,2,1,H,14,11,9,8,24,16,3,6,2,0,0,0,2012-2013
F1,2013-05-04,Troyes,Evian Thonon Gaillard,1,0,H,0,0,D,9,10,3,3,13,12,3,3,2,3,0,0,2012-2013
F1,2013-05-05,Nancy,Lyon,0,3,A,0,0,D,15,17,3,5,11,15,8,6,0,2,0,0,2012-2013
F1,2013-05-05,Paris SG,Valenciennes,1,1,D,0,1,A,19,17,4,6,8,15,14,5,5,2,1,0,2012-2013
F1,2013-05-05,Rennes,Nice,0,3,A,0,0,D,12,9,2,5,9,18,1,4,2,1,1,1,2012-2013
F1,2013-05-10,Lille,Reims,3,0,H,1,0,H,19,14,4,1,15,15,5,7,2,3,0,0,2012-2013
F1,2013-05-11,Ajaccio,Troyes,0,1,A,0,1,A,16,9,3,2,13,12,4,5,0,0,0,0,2012-2013
F1,2013-05-11,Bastia,Montpellier,3,1,H,2,1,H,12,11,4,5,19,10,7,5,2,1,0,0,2012-2013
F1,2013-05-11,Bordeaux,Nancy,3,2,H,2,0,H,24,9,12,3,16,11,7,4,3,2,0,0,2012-2013
F1,2013-05-11,Brest,Sochaux,0,2,A,0,0,D,12,13,4,7,18,12,6,10,3,3,1,0,2012-2013
F1,2013-05-11,Marseille,Toulouse,2,1,H,1,0,H,14,7,4,4,10,19,4,2,2,2,0,0,2012-2013
F1,2013-05-11,Valenciennes,Rennes,4,1,H,1,1,D,13,10,6,4,8,16,3,3,0,2,0,2,2012-2013
F1,2013-05-12,Evian Thonon Gaillard,Nice,4,0,H,1,0,H,16,9,8,3,17,15,2,11,3,2,0,0,2012-2013
F1,2013-05-12,Lorient,St Etienne,3,1,H,0,0,D,11,11,6,4,11,11,7,8,1,3,0,0,2012-2013
F1,2013-05-12,Lyon,Paris SG,0,1,A,0,0,D,14,11,2,6,18,10,3,4,2,2,0,0,2012-2013
F1,2013-05-18,Evian Thonon Gaillard,Valenciennes,2,0,H,2,0,H,12,10,5,2,11,15,6,7,2,1,0,0,2012-2013
F1,2013-05-18,Montpellier,Lille,0,0,D,0,0,D,14,12,1,3,14,18,5,5,1,3,0,1,2012-2013
F1,2013-05-18,Nancy,Bastia,1,2,A,0,0,D,16,12,6,6,18,21,9,0,3,1,0,0,2012-2013
F1,2013-05-18,Paris SG,Brest,3,1,H,3,0,H,11,22,5,8,7,10,3,4,0,0,0,0,2012-2013
F1,2013-05-18,Reims,Lorient,1,0,H,1,0,H,14,9,6,1,15,11,8,3,0,3,0,0,2012-2013
F1,2013-05-18,Rennes,Ajaccio,1,1,D,1,1,D,7,8,1,4,12,22,3,1,1,4,0,0,2012-2013
F1,2013-05-18,Sochaux,Toulouse,1,2,A,1,2,A,13,11,4,5,13,20,9,3,2,2,0,1,2012-2013
F1,2013-05-18,St Etienne,Marseille,2,0,H,2,0,H,12,10,6,3,14,9,3,7,0,1,0,0,2012-2013
F1,2013-05-18,Troyes,Bordeaux,1,0,H,0,0,D,13,10,4,1,17,8,3,5,2,3,0,1,2012-2013
F1,2013-05-19,Nice,Lyon,1,1,D,0,0,D,12,14,1,6,18,21,2,2,3,3,0,1,2012-2013
F1,2013-05-26,Ajaccio,Nice,0,2,A,0,0,D,5,5,3,3,14,19,4,0,1,1,0,0,2012-2013
F1,2013-05-26,Bastia,Sochaux,0,0,D,0,0,D,10,6,2,1,17,13,5,2,2,2,0,0,2012-2013
F1,2013-05-26,Bordeaux,Evian Thonon Gaillard,2,1,H,2,1,H,16,9,3,3,13,11,3,2,2,2,0,0,2012-2013
F1,2013-05-26,Brest,Nancy,1,2,A,0,2,A,14,10,3,4,6,17,7,5,1,1,0,0,2012-2013
F1,2013-05-26,Lille,St Etienne,1,1,D,1,0,H,19,6,4,2,10,17,5,3,2,2,0,1,2012-2013
F1,2013-05-26,Lorient,Paris SG,1,3,A,0,0,D,14,10,5,4,5,8,12,1,0,0,0,1,2012-2013
F1,2013-05-26,Lyon,Rennes,2,0,H,1,0,H,9,14,5,8,12,13,1,3,0,0,0,0,2012-2013
F1,2013-05-26,Marseille,Reims,0,0,D,0,0,D,21,4,7,0,7,14,10,5,0,0,0,0,2012-2013
F1,2013-05-26,Toulouse,Montpellier,2,0,H,2,0,H,16,19,9,4,21,16,3,9,1,2,0,0,2012-2013
F1,2013-05-26,Valenciennes,Troyes,2,1,H,0,1,A,14,7,4,5,20,13,6,3,2,3,0,0,2012-2013
F1,2011-08-06,Ajaccio,Toulouse,0,2,A,0,1,A,18,13,6,8,14,17,11,4,4,2,0,0,2011-2012
F1,2011-08-06,Brest,Evian Thonon Gaillard,2,2,D,2,2,D,23,9,7,3,12,15,11,8,2,2,0,0,2011-2012
F1,2011-08-06,Caen,Valenciennes,1,0,H,1,0,H,11,11,3,6,12,11,3,11,2,1,0,0,2011-2012
F1,2011-08-06,Marseille,Sochaux,2,2,D,1,0,H,27,8,8,3,15,13,4,5,1,3,0,0,2011-2012
F1,2011-08-06,Montpellier,Auxerre,3,1,H,1,1,D,13,18,4,8,16,22,4,5,0,1,0,0,2011-2012
F1,2011-08-06,Nancy,Lille,1,1,D,0,0,D,5,18,1,6,17,21,6,8,2,3,1,0,2011-2012
F1,2011-08-06,Nice,Lyon,1,3,A,1,2,A,12,22,4,9,18,13,12,9,2,1,0,0,2011-2012
F1,2011-08-06,Paris SG,Lorient,0,1,A,0,1,A,12,9,3,4,21,10,7,6,1,3,0,0,2011-2012
F1,2011-08-07,Bordeaux,St Etienne,1,2,A,0,2,A,12,12,5,2,16,19,3,4,1,4,0,0,2011-2012
F1,2011-08-07,Dijon,Rennes,1,5,A,1,2,A,18,15,5,7,18,16,9,3,3,2,0,0,2011-2012
F1,2011-08-13,Lorient,Bordeaux,1,1,D,0,0,D,11,11,5,6,13,15,5,10,1,1,0,1,2011-2012
F1,2011-08-13,Lyon,Ajaccio,1,1,D,0,0,D,25,7,8,2,15,17,13,1,1,3,0,0,2011-2012
F1,2011-08-13,Rennes,Paris SG,1,1,D,0,0,D,11,8,4,4,15,21,3,3,2,2,0,0,2011-2012
F1,2011-08-13,Sochaux,Caen,1,2,A,0,1,A,18,16,8,6,13,20,8,3,0,1,0,0,2011-2012
F1,2011-08-13,St Etienne,Nancy,1,0,H,0,0,D,16,5,4,2,11,17,9,2,2,1,0,0,2011-2012
F1,2011-08-13,Toulouse,Dijon,2,0,H,0,0,D,13,7,7,3,8,11,6,1,1,2,0,0,2011-2012
F1,2011-08-13,Valenciennes,Brest,0,0,D,0,0,D,12,7,6,6,17,16,7,4,1,1,0,0,2011-2012
F1,2011-08-14,Auxerre,Marseille,2,2,D,0,2,A,13,7,5,2,18,18,9,2,5,2,0,0,2011-2012
F1,2011-08-14,Evian Thonon Gaillard,Nice,1,0,H,0,0,D,13,12,4,3,14,13,2,5,3,1,0,0,2011-2012
F1,2011-08-14,Lille,Montpellier,0,1,A,0,0,D,20,9,6,3,10,22,7,0,3,2,0,0,2011-2012
F1,2011-08-20,Ajaccio,Evian Thonon Gaillard,1,1,D,1,0,H,7,18,2,3,22,18,1,9,4,3,0,0,2011-2012
F1,2011-08-20,Bordeaux,Auxerre,1,1,D,1,0,H,16,8,4,2,14,16,10,1,1,3,0,0,2011-2012
F1,2011-08-20,Brest,Lyon,1,1,D,1,0,H,12,8,6,2,16,17,5,8,2,2,0,1,2011-2012
F1,2011-08-20,Caen,Lille,1,2,A,0,0,D,6,19,2,10,18,17,0,7,1,2,0,0,2011-2012
F1,2011-08-20,Dijon,Lorient,2,0,H,1,0,H,6,23,2,6,19,15,1,14,2,4,1,0,2011-2012
F1,2011-08-20,Nice,Toulouse,1,1,D,1,0,H,12,8,3,3,14,16,3,1,3,2,0,1,2011-2012
F1,2011-08-21,Marseille,St Etienne,0,0,D,0,0,D,18,4,4,1,11,17,9,3,1,3,0,1,2011-2012
F1,2011-08-21,Montpellier,Rennes,4,0,H,1,0,H,13,7,7,1,21,14,4,1,4,3,0,0,2011-2012
F1,2011-08-21,Nancy,Sochaux,1,2,A,0,0,D,12,8,4,3,18,17,4,4,2,1,0,1,2011-2012
F1,2011-08-21,Paris SG,Valenciennes,2,1,H,1,1,D,16,10,4,4,10,14,3,0,0,2,0,0,2011-2012
F1,2011-08-27,Auxerre,Ajaccio,4,1,H,1,0,H,22,4,9,1,5,15,10,2,1,4,0,0,2011-2012
F1,2011-08-27,Evian Thonon Gaillard,Dijon,0,1,A,0,0,D,14,8,5,4,16,18,5,4,2,2,0,0,2011-2012
F1,2011-08-27,Lorient,Nancy,2,1,H,0,1,A,20,8,7,2,10,17,10,1,3,2,0,0,2011-2012
F1,2011-08-27,Lyon,Montpellier,2,1,H,0,0,D,11,18,4,8,14,13,5,7,4,3,0,1,2011-2012
F1,2011-08-27,Nice,Brest,0,0,D,0,0,D,12,14,3,5,14,18,7,3,0,3,0,0,2011-2012
F1,2011-08-27,Valenciennes,Bordeaux,1,2,A,1,0,H,11,10,3,5,22,17,4,4,2,3,0,0,2011-2012
F1,2011-08-28,Lille,Marseille,3,2,H,1,0,H,6,18,5,4,17,15,5,6,2,4,0,0,2011-2012
F1,2011-08-28,Rennes,Caen,3,2,H,3,0,H,19,16,8,8,18,18,5,10,1,1,0,0,2011-2012
F1,2011-08-28,Sochaux,St Etienne,2,1,H,2,1,H,12,7,5,1,17,16,4,5,2,3,0,1,2011-2012
F1,2011-08-28,Toulouse,Paris SG,1,3,A,1,0,H,11,12,2,5,17,14,5,3,2,0,0,0,2011-2012
F1,2011-09-10,Ajaccio,Valenciennes,3,1,H,0,1,A,15,19,9,6,13,16,3,7,1,2,0,0,2011-2012
F1,2011-09-10,Bordeaux,Evian Thonon Gaillard,0,0,D,0,0,D,16,7,4,3,19,18,5,3,2,3,0,0,2011-2012
F1,2011-09-10,Caen,Toulouse,0,1,A,0,0,D,9,17,0,6,15,17,6,5,1,2,0,0,2011-2012
F1,2011-09-10,Dijon,Lyon,1,2,A,1,1,D,7,18,4,4,11,17,7,5,1,1,0,0,2011-2012
F1,2011-09-10,Marseille,Rennes,0,1,A,0,0,D,22,7,8,3,8,17,13,6,2,4,0,0,2011-2012
F1,2011-09-10,Sochaux,Lorient,1,1,D,1,0,H,11,8,2,2,6,16,1,6,3,3,0,0,2011-2012
F1,2011-09-10,St Etienne,Lille,1,3,A,1,0,H,4,10,0,5,15,13,3,2,2,4,1,0,2011-2012
F1,2011-09-11,Montpellier,Nice,1,0,H,0,0,D,23,13,4,1,8,13,2,6,2,2,0,0,2011-2012
F1,2011-09-11,Nancy,Auxerre,0,0,D,0,0,D,15,13,8,4,7,16,1,6,0,3,0,0,2011-2012
F1,2011-09-11,Paris SG,Brest,1,0,H,0,0,D,12,15,3,1,14,20,4,6,3,3,0,0,2011-2012
F1,2011-09-17,Auxerre,Caen,1,1,D,1,1,D,10,10,2,6,22,15,4,6,3,3,0,0,2011-2012
F1,2011-09-17,Brest,Montpellier,2,2,D,0,2,A,12,13,5,7,23,26,4,2,3,3,1,0,2011-2012
F1,2011-09-17,Lille,Sochaux,2,2,D,0,0,D,14,9,4,4,9,16,9,3,1,3,1,0,2011-2012
F1,2011-09-17,Lorient,St Etienne,3,0,H,1,0,H,7,15,6,3,11,13,6,9,1,2,0,0,2011-2012
F1,2011-09-17,Nice,Ajaccio,3,0,H,1,0,H,23,6,6,2,18,13,6,2,4,2,0,1,2011-2012
F1,2011-09-17,Toulouse,Bordeaux,3,2,H,0,2,A,23,8,8,3,24,22,6,1,3,1,0,1,2011-2012
F1,2011-09-17,Valenciennes,Dijon,4,0,H,0,0,D,14,8,9,2,21,16,5,4,3,2,0,1,2011-2012
F1,2011-09-18,Evian Thonon Gaillard,Paris SG,2,2,D,2,1,H,17,15,5,7,25,11,4,8,4,1,0,0,2011-2012
F1,2011-09-18,Lyon,Marseille,2,0,H,2,0,H,10,6,5,3,NA,NA,3,5,0,3,0,0,2011-2012
F1,2011-09-18,Rennes,Nancy,1,1,D,1,0,H,15,10,4,2,10,20,6,2,3,4,0,0,2011-2012
F1,2011-09-20,Bordeaux,Lille,1,1,D,1,0,H,13,11,4,5,27,22,3,8,3,3,0,0,2011-2012
F1,2011-09-21,Ajaccio,Montpellier,1,3,A,0,3,A,16,7,5,3,18,18,10,2,3,3,0,1,2011-2012
F1,2011-09-21,Caen,Lyon,1,0,H,1,0,H,9,11,1,2,18,10,6,3,1,0,1,1,2011-2012
F1,2011-09-21,Dijon,Brest,1,0,H,1,0,H,20,11,4,2,16,14,9,3,2,2,0,1,2011-2012
F1,2011-09-21,Lorient,Auxerre,1,1,D,1,0,H,9,12,3,6,6,18,5,1,2,3,0,0,2011-2012
F1,2011-09-21,Marseille,Evian Thonon Gaillard,2,0,H,1,0,H,25,5,10,1,18,21,5,1,3,3,0,1,2011-2012
F1,2011-09-21,Nancy,Valenciennes,1,1,D,1,0,H,5,13,1,3,15,22,1,9,1,1,0,1,2011-2012
F1,2011-09-21,Paris SG,Nice,2,1,H,1,0,H,12,12,6,6,15,13,6,5,2,2,1,1,2011-2012
F1,2011-09-21,Sochaux,Rennes,2,6,A,2,2,D,8,19,4,9,12,16,7,2,1,2,0,0,2011-2012
F1,2011-09-21,St Etienne,Toulouse,1,1,D,0,1,A,14,5,3,2,10,18,7,0,2,2,0,0,2011-2012
F1,2011-09-24,Evian Thonon Gaillard,Caen,2,4,A,2,2,D,15,9,4,6,14,13,4,2,3,1,1,1,2011-2012
F1,2011-09-24,Lille,Lorient,1,1,D,1,0,H,10,7,2,1,8,17,5,3,2,1,0,0,2011-2012
F1,2011-09-24,Lyon,Bordeaux,3,1,H,2,0,H,13,12,8,1,18,17,2,6,2,2,0,0,2011-2012
F1,2011-09-24,Montpellier,Paris SG,0,3,A,0,2,A,21,13,7,6,10,17,5,3,1,4,0,0,2011-2012
F1,2011-09-24,Nice,Dijon,1,1,D,0,1,A,22,9,4,2,19,15,8,2,1,1,0,0,2011-2012
F1,2011-09-24,Toulouse,Nancy,1,0,H,0,0,D,12,6,4,3,15,19,5,2,1,3,0,0,2011-2012
F1,2011-09-24,Valenciennes,Marseille,1,1,D,0,1,A,18,4,8,2,13,17,6,2,2,4,0,1,2011-2012
F1,2011-09-25,Auxerre,Sochaux,4,1,H,0,1,A,16,10,9,3,15,8,7,5,1,0,0,0,2011-2012
F1,2011-09-25,Brest,Ajaccio,1,1,D,0,0,D,16,8,4,3,18,17,7,4,2,3,0,0,2011-2012
F1,2011-09-25,Rennes,St Etienne,1,1,D,1,0,H,14,10,5,4,10,18,5,9,2,2,0,0,2011-2012
F1,2011-10-01,Bordeaux,Montpellier,2,2,D,1,0,H,7,16,2,4,17,16,4,6,2,3,1,1,2011-2012
F1,2011-10-01,Caen,Nice,1,1,D,0,0,D,8,15,3,6,12,15,4,4,2,3,0,0,2011-2012
F1,2011-10-01,Dijon,Ajaccio,1,1,D,1,1,D,20,5,6,3,18,15,15,3,1,2,0,1,2011-2012
F1,2011-10-01,Lorient,Valenciennes,2,0,H,1,0,H,18,16,7,3,13,16,8,4,3,4,0,0,2011-2012
F1,2011-10-01,Nancy,Evian Thonon Gaillard,1,1,D,0,0,D,14,8,6,3,17,16,7,2,1,2,0,0,2011-2012
F1,2011-10-01,Sochaux,Toulouse,3,0,H,1,0,H,7,9,3,2,11,18,4,5,0,2,0,0,2011-2012
F1,2011-10-01,St Etienne,Auxerre,1,1,D,1,1,D,19,9,6,3,10,16,15,3,0,0,0,0,2011-2012
F1,2011-10-02,Lille,Rennes,2,0,H,2,0,H,10,11,4,4,17,24,5,4,2,3,0,0,2011-2012
F1,2011-10-02,Marseille,Brest,1,1,D,1,1,D,14,10,2,3,13,21,6,6,1,1,0,0,2011-2012
F1,2011-10-02,Paris SG,Lyon,2,0,H,0,0,D,17,11,7,2,16,25,9,6,2,4,0,0,2011-2012
F1,2011-10-15,Auxerre,Lille,1,3,A,1,0,H,8,13,2,8,20,11,5,4,3,1,0,0,2011-2012
F1,2011-10-15,Brest,Caen,1,1,D,1,0,H,11,10,4,3,18,14,8,2,0,0,0,0,2011-2012
F1,2011-10-15,Evian Thonon Gaillard,St Etienne,1,2,A,0,0,D,12,13,5,5,13,14,8,9,2,4,0,0,2011-2012
F1,2011-10-15,Lyon,Nancy,3,1,H,3,0,H,10,14,5,6,15,16,4,5,2,3,0,0,2011-2012
F1,2011-10-15,Montpellier,Dijon,5,3,H,1,2,A,22,15,8,8,23,12,5,7,2,2,0,0,2011-2012
F1,2011-10-15,Nice,Bordeaux,3,0,H,2,0,H,16,16,6,3,18,14,2,7,0,2,0,0,2011-2012
F1,2011-10-15,Toulouse,Marseille,0,0,D,0,0,D,9,10,1,4,19,23,4,4,2,3,1,1,2011-2012
F1,2011-10-16,Ajaccio,Paris SG,1,3,A,1,1,D,14,21,4,10,12,14,3,8,3,1,0,0,2011-2012
F1,2011-10-16,Rennes,Lorient,2,0,H,1,0,H,12,6,7,1,16,13,3,4,1,2,0,0,2011-2012
F1,2011-10-16,Valenciennes,Sochaux,3,0,H,1,0,H,18,6,4,3,18,17,5,3,0,0,0,0,2011-2012
F1,2011-10-22,Bordeaux,Brest,1,1,D,0,0,D,17,5,6,1,16,21,12,0,1,2,0,0,2011-2012
F1,2011-10-22,Caen,Montpellier,1,3,A,0,2,A,12,7,3,4,16,12,3,5,2,2,1,1,2011-2012
F1,2011-10-22,Lorient,Toulouse,0,0,D,0,0,D,12,8,7,2,11,22,6,3,1,2,0,1,2011-2012
F1,2011-10-22,Marseille,Ajaccio,2,0,H,1,0,H,36,7,15,3,21,20,15,2,2,2,0,0,2011-2012
F1,2011-10-22,Nancy,Nice,1,0,H,0,0,D,14,10,2,2,21,23,6,8,3,2,0,0,2011-2012
F1,2011-10-22,Sochaux,Evian Thonon Gaillard,1,1,D,0,0,D,13,13,6,3,13,21,6,4,1,2,0,0,2011-2012
F1,2011-10-22,St Etienne,Valenciennes,1,0,H,0,0,D,10,15,3,3,16,19,3,4,2,3,0,0,2011-2012
F1,2011-10-23,Auxerre,Rennes,0,1,A,0,0,D,17,10,3,3,17,17,2,0,1,1,0,0,2011-2012
F1,2011-10-23,Lille,Lyon,3,1,H,1,1,D,16,14,9,3,14,16,14,4,2,2,0,0,2011-2012
F1,2011-10-23,Paris SG,Dijon,2,0,H,1,0,H,11,11,4,2,16,19,6,4,1,3,0,0,2011-2012
F1,2011-10-29,Ajaccio,Bordeaux,0,2,A,0,2,A,6,13,1,5,22,15,2,7,2,0,0,0,2011-2012
F1,2011-10-29,Brest,Lorient,3,1,H,3,0,H,16,14,5,8,18,15,4,9,3,4,0,0,2011-2012
F1,2011-10-29,Dijon,Marseille,2,3,A,0,2,A,14,20,7,11,11,17,3,7,2,3,0,0,2011-2012
F1,2011-10-29,Evian Thonon Gaillard,Auxerre,3,1,H,2,0,H,15,19,8,7,13,17,4,4,2,5,0,0,2011-2012
F1,2011-10-29,Lyon,St Etienne,2,0,H,0,0,D,15,11,5,2,13,19,11,10,0,2,1,0,2011-2012
F1,2011-10-29,Montpellier,Nancy,2,0,H,0,0,D,15,11,6,2,18,18,3,0,0,1,0,0,2011-2012
F1,2011-10-29,Paris SG,Caen,4,2,H,1,1,D,23,14,9,6,17,11,12,4,2,4,0,1,2011-2012
F1,2011-10-30,Nice,Sochaux,1,1,D,1,1,D,16,13,5,2,12,23,6,3,5,4,1,0,2011-2012
F1,2011-10-30,Toulouse,Rennes,1,0,H,1,0,H,5,14,2,6,22,13,1,4,1,1,1,0,2011-2012
F1,2011-10-30,Valenciennes,Lille,0,0,D,0,0,D,18,11,5,4,20,12,6,5,1,1,0,0,2011-2012
F1,2011-11-05,Lille,Evian Thonon Gaillard,1,1,D,0,1,A,11,6,5,1,18,17,8,2,1,4,0,0,2011-2012
F1,2011-11-06,Auxerre,Toulouse,2,0,H,0,0,D,7,10,7,2,13,11,1,4,2,1,0,0,2011-2012
F1,2011-11-06,Bordeaux,Paris SG,1,1,D,1,1,D,6,7,3,3,11,20,4,6,1,3,0,0,2011-2012
F1,2011-11-06,Caen,Dijon,3,0,H,1,0,H,19,15,5,4,16,12,3,8,1,2,0,0,2011-2012
F1,2011-11-06,Lorient,Ajaccio,2,0,H,0,0,D,23,5,6,1,6,18,12,1,1,2,0,0,2011-2012
F1,2011-11-06,Marseille,Nice,2,0,H,0,0,D,17,9,8,2,6,17,3,4,1,4,0,0,2011-2012
F1,2011-11-06,Nancy,Brest,2,1,H,0,0,D,14,7,8,3,20,20,3,5,1,2,0,0,2011-2012
F1,2011-11-06,Rennes,Valenciennes,1,1,D,1,1,D,13,10,3,2,19,20,5,8,3,4,0,0,2011-2012
F1,2011-11-06,Sochaux,Lyon,2,1,H,2,1,H,13,10,3,4,17,21,3,9,2,2,0,0,2011-2012
F1,2011-11-06,St Etienne,Montpellier,1,1,D,1,0,H,10,14,3,4,20,16,5,4,2,1,0,0,2011-2012
F1,2011-11-18,Lyon,Rennes,1,2,A,1,1,D,13,14,5,4,16,14,4,8,3,3,0,0,2011-2012
F1,2011-11-18,Toulouse,Lille,0,0,D,0,0,D,12,14,2,5,24,18,6,5,2,1,0,0,2011-2012
F1,2011-11-19,Ajaccio,Caen,2,2,D,0,0,D,14,12,3,4,19,21,8,5,4,2,0,0,2011-2012
F1,2011-11-19,Dijon,Bordeaux,2,0,H,0,0,D,8,16,3,5,21,15,8,6,1,2,1,0,2011-2012
F1,2011-11-19,Evian Thonon Gaillard,Lorient,2,1,H,1,0,H,8,15,3,5,22,7,2,5,3,2,0,0,2011-2012
F1,2011-11-19,Montpellier,Marseille,1,0,H,0,0,D,6,10,1,0,14,15,3,6,3,2,0,0,2011-2012
F1,2011-11-19,Nice,St Etienne,0,2,A,0,2,A,13,7,6,2,14,14,5,11,3,3,3,0,2011-2012
F1,2011-11-20,Brest,Sochaux,2,0,H,0,0,D,11,6,5,2,17,21,6,3,2,3,0,1,2011-2012
F1,2011-11-20,Paris SG,Nancy,0,1,A,0,0,D,27,8,7,7,13,21,9,1,2,2,0,0,2011-2012
F1,2011-11-20,Valenciennes,Auxerre,2,1,H,0,1,A,19,4,8,1,13,4,9,3,2,0,0,0,2011-2012
F1,2011-11-26,Bordeaux,Caen,2,0,H,0,0,D,17,7,4,1,15,20,3,2,1,2,0,0,2011-2012
F1,2011-11-26,Lille,Brest,2,0,H,1,0,H,12,15,5,3,20,24,4,8,1,2,0,0,2011-2012
F1,2011-11-26,Nancy,Dijon,1,2,A,1,1,D,14,12,4,2,14,17,1,4,1,4,0,0,2011-2012
F1,2011-11-26,Rennes,Evian Thonon Gaillard,3,2,H,1,2,A,23,9,8,6,10,19,3,2,2,3,1,0,2011-2012
F1,2011-11-26,Sochaux,Montpellier,1,3,A,0,0,D,10,16,3,7,14,19,7,3,0,0,0,0,2011-2012
F1,2011-11-26,St Etienne,Ajaccio,3,1,H,2,0,H,25,2,9,1,10,15,11,1,0,1,0,1,2011-2012
F1,2011-11-26,Toulouse,Valenciennes,2,0,H,1,0,H,14,8,5,0,16,18,6,6,1,1,0,0,2011-2012
F1,2011-11-27,Auxerre,Lyon,0,3,A,0,1,A,11,10,3,6,16,22,7,4,2,1,0,0,2011-2012
F1,2011-11-27,Lorient,Nice,1,0,H,0,0,D,10,13,3,5,7,23,6,9,1,3,0,0,2011-2012
F1,2011-11-27,Marseille,Paris SG,3,0,H,1,0,H,12,10,4,0,16,23,8,5,3,2,0,0,2011-2012
F1,2011-12-02,Caen,Marseille,1,2,A,1,1,D,9,17,2,7,23,11,9,9,2,2,0,0,2011-2012
F1,2011-12-03,Ajaccio,Lille,2,3,A,2,2,D,8,15,2,7,18,12,2,7,3,2,0,0,2011-2012
F1,2011-12-03,Brest,St Etienne,2,2,D,2,1,H,11,14,4,3,13,11,2,5,3,1,0,0,2011-2012
F1,2011-12-03,Dijon,Sochaux,0,0,D,0,0,D,16,7,3,2,9,13,3,5,3,1,0,1,2011-2012
F1,2011-12-03,Evian Thonon Gaillard,Valenciennes,2,1,H,2,0,H,18,10,5,4,11,13,4,5,0,1,0,1,2011-2012
F1,2011-12-03,Montpellier,Lorient,4,0,H,1,0,H,12,8,6,1,13,15,4,3,0,1,0,0,2011-2012
F1,2011-12-03,Nice,Rennes,2,0,H,2,0,H,13,6,4,0,22,9,7,2,1,1,0,1,2011-2012
F1,2011-12-04,Bordeaux,Nancy,2,0,H,1,0,H,15,7,6,3,21,18,5,2,0,0,0,0,2011-2012
F1,2011-12-04,Lyon,Toulouse,3,2,H,1,0,H,16,14,8,5,18,16,4,5,2,2,0,0,2011-2012
F1,2011-12-04,Paris SG,Auxerre,3,2,H,0,0,D,15,8,4,4,14,14,10,2,2,3,0,0,2011-2012
F1,2011-12-10,Marseille,Bordeaux,0,0,D,0,0,D,17,5,4,2,10,16,3,1,3,3,0,0,2011-2012
F1,2011-12-10,Nancy,Ajaccio,2,2,D,1,1,D,21,7,6,3,14,15,8,6,1,2,0,0,2011-2012
F1,2011-12-10,Rennes,Brest,1,1,D,1,1,D,16,10,5,2,14,20,6,4,1,1,0,0,2011-2012
F1,2011-12-10,Sochaux,Paris SG,0,1,A,0,1,A,5,20,2,8,14,14,3,5,1,3,0,0,2011-2012
F1,2011-12-10,St Etienne,Caen,2,0,H,1,0,H,23,6,10,0,17,18,7,7,1,1,0,1,2011-2012
