Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
I1,2011-11-27,Siena,Inter,0,1,A,0,0,D,9,13,0,4,10,13,5,6,1,2,1,0,2011-2012
I1,2011-11-29,Napoli,Juventus,3,3,D,2,0,H,10,12,7,7,11,20,3,5,3,4,0,0,2011-2012
I1,2011-12-02,Genoa,Milan,0,2,A,0,0,D,8,18,2,6,14,12,4,3,3,3,1,0,2011-2012
I1,2011-12-03,Inter,Udinese,0,1,A,0,0,D,15,12,2,6,13,12,6,4,1,2,1,1,2011-2012
I1,2011-12-03,Napoli,Lecce,4,2,H,3,0,H,18,10,9,4,7,14,6,6,1,2,0,0,2011-2012
I1,2011-12-04,Bologna,Siena,1,0,H,1,0,H,14,13,5,4,23,21,5,6,1,2,0,0,2011-2012
I1,2011-12-04,Catania,Cagliari,0,1,A,0,0,D,16,8,7,5,22,22,10,3,2,1,0,0,2011-2012
I1,2011-12-04,Chievo,Atalanta,0,0,D,0,0,D,11,7,2,1,11,21,3,4,2,2,0,0,2011-2012
I1,2011-12-04,Fiorentina,Roma,3,0,H,2,0,H,20,7,6,2,15,11,10,8,0,0,0,3,2011-2012
I1,2011-12-04,Juventus,Cesena,2,0,H,0,0,D,29,2,8,1,8,15,10,1,0,2,0,1,2011-2012
I1,2011-12-04,Parma,Palermo,0,0,D,0,0,D,24,5,4,3,13,17,6,2,1,2,0,0,2011-2012
I1,2011-12-05,Lazio,Novara,3,0,H,2,0,H,23,11,8,4,10,11,10,5,1,2,0,0,2011-2012
I1,2011-12-10,Inter,Fiorentina,2,0,H,1,0,H,22,8,6,1,12,12,6,2,1,1,0,0,2011-2012
I1,2011-12-10,Lecce,Lazio,2,3,A,1,1,D,14,10,8,3,15,16,3,1,2,3,0,0,2011-2012
I1,2011-12-10,Palermo,Cesena,0,1,A,0,0,D,12,20,6,6,14,14,6,4,1,4,1,0,2011-2012
I1,2011-12-10,Siena,Genoa,0,2,A,0,0,D,14,13,0,4,16,13,8,6,4,2,0,0,2011-2012
I1,2011-12-11,Atalanta,Catania,1,1,D,0,1,A,15,8,4,4,17,19,8,2,3,2,0,1,2011-2012
I1,2011-12-11,Bologna,Milan,2,2,D,1,1,D,12,13,3,4,17,13,2,11,4,3,0,0,2011-2012
I1,2011-12-11,Cagliari,Parma,0,0,D,0,0,D,9,13,1,5,15,16,3,5,2,3,0,0,2011-2012
I1,2011-12-11,Novara,Napoli,1,1,D,0,0,D,11,14,2,4,17,9,4,3,3,0,0,0,2011-2012
I1,2011-12-11,Udinese,Chievo,2,1,H,0,0,D,16,9,5,1,9,14,6,4,2,5,0,0,2011-2012
I1,2011-12-12,Roma,Juventus,1,1,D,1,0,H,12,22,4,9,17,10,4,10,3,3,0,0,2011-2012
I1,2011-12-13,Genoa,Inter,0,1,A,0,0,D,4,17,1,7,11,15,6,4,2,1,0,0,2011-2012
I1,2011-12-17,Chievo,Cagliari,2,0,H,1,0,H,15,11,7,4,20,16,4,6,2,2,0,0,2011-2012
I1,2011-12-17,Fiorentina,Atalanta,2,2,D,1,0,H,17,8,5,2,19,17,7,6,1,2,0,0,2011-2012
I1,2011-12-17,Milan,Siena,2,0,H,0,0,D,16,7,6,3,18,5,10,2,1,2,0,0,2011-2012
I1,2011-12-18,Catania,Palermo,2,0,H,1,0,H,18,7,7,3,22,19,4,3,3,5,0,0,2011-2012
I1,2011-12-18,Cesena,Inter,0,1,A,0,0,D,16,13,4,2,12,10,5,10,2,0,0,0,2011-2012
I1,2011-12-18,Genoa,Bologna,2,1,H,1,0,H,12,15,5,4,13,19,1,2,3,3,0,0,2011-2012
I1,2011-12-18,Juventus,Novara,2,0,H,1,0,H,26,14,12,3,10,21,12,2,1,2,0,0,2011-2012
I1,2011-12-18,Lazio,Udinese,2,2,D,1,1,D,14,8,5,3,16,12,5,2,2,2,0,0,2011-2012
I1,2011-12-18,Napoli,Roma,1,3,A,0,1,A,18,16,6,4,8,15,12,2,0,2,0,0,2011-2012
I1,2011-12-18,Parma,Lecce,3,3,D,1,0,H,12,10,4,4,14,23,4,2,4,3,0,0,2011-2012
I1,2011-12-20,Cagliari,Milan,0,2,A,0,1,A,16,6,5,3,9,17,7,1,2,2,0,0,2011-2012
I1,2011-12-20,Siena,Fiorentina,0,0,D,0,0,D,9,14,3,5,14,16,1,9,5,5,0,0,2011-2012
I1,2011-12-21,Atalanta,Cesena,4,1,H,3,1,H,12,13,7,3,16,13,5,4,1,3,0,0,2011-2012
I1,2011-12-21,Bologna,Roma,0,2,A,0,2,A,11,16,5,6,18,12,4,2,3,2,1,0,2011-2012
I1,2011-12-21,Inter,Lecce,4,1,H,1,1,D,26,10,8,3,7,12,12,2,1,2,0,0,2011-2012
I1,2011-12-21,Lazio,Chievo,0,0,D,0,0,D,9,14,0,6,10,11,7,4,0,0,0,0,2011-2012
I1,2011-12-21,Napoli,Genoa,6,1,H,4,1,H,18,11,9,5,5,9,4,3,1,1,0,0,2011-2012
I1,2011-12-21,Novara,Palermo,2,2,D,0,1,A,20,15,5,2,15,11,5,5,2,2,0,1,2011-2012
I1,2011-12-21,Parma,Catania,3,3,D,3,1,H,10,21,5,5,18,17,3,6,1,3,0,0,2011-2012
I1,2011-12-21,Udinese,Juventus,0,0,D,0,0,D,9,17,4,5,21,14,3,6,3,1,0,0,2011-2012
I1,2012-01-07,Inter,Parma,5,0,H,3,0,H,11,12,6,1,11,13,4,5,1,1,0,0,2011-2012
I1,2012-01-07,Siena,Lazio,4,0,H,3,0,H,15,15,7,3,15,12,1,7,3,1,0,1,2011-2012
I1,2012-01-08,Atalanta,Milan,0,2,A,0,1,A,8,13,3,3,17,19,5,6,4,2,0,0,2011-2012
I1,2012-01-08,Bologna,Catania,2,0,H,0,0,D,13,8,5,2,13,29,2,1,3,4,0,1,2011-2012
I1,2012-01-08,Cagliari,Genoa,3,0,H,1,0,H,20,7,8,2,18,16,7,1,2,3,0,1,2011-2012
I1,2012-01-08,Lecce,Juventus,0,1,A,0,1,A,15,18,3,8,19,16,4,7,3,2,0,0,2011-2012
I1,2012-01-08,Novara,Fiorentina,0,3,A,0,2,A,9,14,0,4,21,15,12,1,1,2,0,0,2011-2012
I1,2012-01-08,Palermo,Napoli,1,3,A,0,1,A,11,13,3,6,5,9,4,3,0,0,0,0,2011-2012
I1,2012-01-08,Roma,Chievo,2,0,H,1,0,H,20,10,8,2,18,17,8,5,3,2,0,0,2011-2012
I1,2012-01-08,Udinese,Cesena,4,1,H,1,1,D,19,11,6,3,11,12,10,2,1,1,0,1,2011-2012
I1,2012-01-15,Cesena,Novara,3,1,H,3,0,H,17,16,8,6,18,19,7,7,2,4,0,0,2011-2012
I1,2012-01-15,Chievo,Palermo,1,0,H,0,0,D,10,8,4,2,16,25,4,6,2,2,0,0,2011-2012
I1,2012-01-15,Fiorentina,Lecce,0,1,A,0,0,D,12,3,5,3,10,17,4,5,3,2,0,0,2011-2012
I1,2012-01-15,Genoa,Udinese,3,2,H,0,1,A,18,17,12,8,12,11,5,3,1,2,1,0,2011-2012
I1,2012-01-15,Juventus,Cagliari,1,1,D,1,0,H,11,9,3,1,11,19,6,4,2,2,0,0,2011-2012
I1,2012-01-15,Lazio,Atalanta,2,0,H,1,0,H,11,4,5,4,26,16,5,3,3,1,0,1,2011-2012
I1,2012-01-15,Milan,Inter,0,1,A,0,0,D,16,12,3,4,16,10,10,2,3,1,0,0,2011-2012
I1,2012-01-15,Parma,Siena,3,1,H,1,0,H,10,11,6,3,15,11,1,5,3,2,0,0,2011-2012
I1,2012-01-16,Napoli,Bologna,1,1,D,0,1,A,11,7,3,4,12,16,9,1,1,4,0,0,2011-2012
I1,2012-01-21,Atalanta,Juventus,0,2,A,0,0,D,8,18,5,8,15,9,6,7,2,1,0,0,2011-2012
I1,2012-01-21,Roma,Cesena,5,1,H,3,0,H,23,8,11,5,8,7,9,4,0,1,0,0,2011-2012
I1,2012-01-22,Bologna,Parma,0,0,D,0,0,D,9,9,2,2,15,26,5,3,1,4,0,0,2011-2012
I1,2012-01-22,Cagliari,Fiorentina,0,0,D,0,0,D,14,6,3,1,16,17,5,2,3,5,0,0,2011-2012
I1,2012-01-22,Inter,Lazio,2,1,H,1,1,D,10,10,4,2,14,16,5,5,0,1,0,0,2011-2012
I1,2012-01-22,Lecce,Chievo,2,2,D,1,2,A,14,10,6,4,13,17,6,3,3,2,0,0,2011-2012
I1,2012-01-22,Novara,Milan,0,3,A,0,0,D,10,24,2,9,14,13,6,5,4,1,0,0,2011-2012
I1,2012-01-22,Palermo,Genoa,5,3,H,3,1,H,22,17,8,6,17,19,10,6,2,2,0,0,2011-2012
I1,2012-01-22,Siena,Napoli,1,1,D,0,0,D,7,14,1,7,23,14,6,9,4,2,0,0,2011-2012
I1,2012-01-22,Udinese,Catania,2,1,H,1,0,H,11,14,3,4,18,10,1,5,2,2,0,0,2011-2012
I1,2012-01-28,Catania,Parma,1,1,D,1,1,D,11,9,3,1,10,16,7,2,1,1,0,0,2011-2012
I1,2012-01-28,Juventus,Udinese,2,1,H,1,0,H,23,11,5,3,7,21,4,6,2,4,0,0,2011-2012
I1,2012-01-29,Cesena,Atalanta,0,1,A,0,0,D,14,13,3,6,23,15,12,10,2,3,0,1,2011-2012
I1,2012-01-29,Chievo,Lazio,0,3,A,0,1,A,13,15,4,7,17,20,6,3,0,4,0,0,2011-2012
I1,2012-01-29,Fiorentina,Siena,2,1,H,1,0,H,13,7,8,4,19,20,3,2,1,2,0,0,2011-2012
I1,2012-01-29,Genoa,Napoli,3,2,H,2,0,H,10,12,4,5,14,17,5,7,4,3,0,0,2011-2012
I1,2012-01-29,Lecce,Inter,1,0,H,1,0,H,6,22,3,6,17,5,5,7,3,0,0,0,2011-2012
I1,2012-01-29,Milan,Cagliari,3,0,H,2,0,H,13,11,7,0,15,17,4,7,2,0,0,0,2011-2012
I1,2012-01-29,Palermo,Novara,2,0,H,1,0,H,13,9,6,2,20,10,3,9,4,1,0,0,2011-2012
I1,2012-01-29,Roma,Bologna,1,1,D,0,0,D,24,11,8,5,12,13,7,3,1,2,0,0,2011-2012
I1,2012-02-01,Cagliari,Roma,4,2,H,2,2,D,13,17,5,6,8,13,4,7,3,3,0,0,2011-2012
I1,2012-02-01,Inter,Palermo,4,4,D,1,1,D,16,11,4,5,6,17,5,6,2,1,0,0,2011-2012
I1,2012-02-01,Lazio,Milan,2,0,H,0,0,D,10,10,4,2,14,11,6,9,2,1,0,0,2011-2012
I1,2012-02-01,Napoli,Cesena,0,0,D,0,0,D,18,9,10,3,15,22,9,2,5,4,0,0,2011-2012
I1,2012-02-01,Udinese,Lecce,2,1,H,2,1,H,8,14,6,3,13,15,3,3,2,1,0,0,2011-2012
I1,2012-02-02,Novara,Chievo,1,2,A,0,1,A,14,13,4,6,11,20,2,3,2,2,0,0,2011-2012
I1,2012-02-04,Roma,Inter,4,0,H,2,0,H,12,4,6,2,19,12,5,3,3,2,0,0,2011-2012
I1,2012-02-05,Chievo,Parma,1,2,A,0,0,D,11,8,7,5,16,25,9,3,0,2,0,0,2011-2012
I1,2012-02-05,Fiorentina,Udinese,3,2,H,1,1,D,17,14,6,7,19,16,3,6,2,0,0,0,2011-2012
I1,2012-02-05,Genoa,Lazio,3,2,H,2,0,H,10,15,5,8,20,15,4,11,4,2,0,1,2011-2012
I1,2012-02-05,Juventus,Siena,0,0,D,0,0,D,20,10,7,2,11,14,9,3,3,2,0,0,2011-2012
I1,2012-02-05,Lecce,Bologna,0,0,D,0,0,D,12,7,3,2,23,19,6,4,3,5,1,0,2011-2012
I1,2012-02-05,Milan,Napoli,0,0,D,0,0,D,16,9,5,1,15,8,12,8,4,3,1,0,2011-2012
I1,2012-02-05,Novara,Cagliari,0,0,D,0,0,D,9,17,4,2,19,17,4,5,2,0,0,0,2011-2012
I1,2012-02-05,Palermo,Atalanta,2,1,H,1,0,H,25,7,11,2,24,13,6,1,2,3,0,1,2011-2012
I1,2012-02-08,Catania,Roma,1,1,D,1,1,D,20,15,6,4,18,13,4,4,5,4,0,0,2011-2012
I1,2012-02-09,Lazio,Cesena,3,2,H,0,2,A,12,9,5,4,13,23,6,0,2,4,1,0,2011-2012
I1,2012-02-11,Cagliari,Palermo,2,1,H,0,0,D,20,15,9,5,14,16,3,8,3,3,0,0,2011-2012
I1,2012-02-11,Udinese,Milan,1,2,A,1,0,H,16,15,6,6,19,15,11,3,2,2,0,0,2011-2012
I1,2012-02-12,Atalanta,Lecce,0,0,D,0,0,D,13,9,5,1,8,19,6,3,1,2,0,0,2011-2012
I1,2012-02-12,Catania,Genoa,4,0,H,1,0,H,16,16,6,4,18,11,4,5,0,5,0,0,2011-2012
I1,2012-02-12,Inter,Novara,0,1,A,0,0,D,30,6,6,3,8,21,8,7,0,2,0,1,2011-2012
I1,2012-02-13,Napoli,Chievo,2,0,H,2,0,H,12,10,5,3,7,21,9,4,3,3,0,0,2011-2012
I1,2012-02-13,Siena,Roma,1,0,H,0,0,D,8,11,3,2,20,19,3,3,1,2,0,0,2011-2012
I1,2012-02-15,Atalanta,Genoa,1,0,H,0,0,D,9,10,2,0,15,23,5,7,2,1,0,0,2011-2012
I1,2012-02-15,Parma,Juventus,0,0,D,0,0,D,6,17,1,4,18,10,4,7,1,3,0,0,2011-2012
I1,2012-02-17,Fiorentina,Napoli,0,3,A,0,1,A,16,14,2,5,17,11,5,4,2,3,0,0,2011-2012
I1,2012-02-17,Inter,Bologna,0,3,A,0,2,A,15,10,5,4,21,12,6,2,1,1,0,0,2011-2012
I1,2012-02-18,Juventus,Catania,3,1,H,1,1,D,29,8,11,6,12,15,8,1,2,2,0,1,2011-2012
I1,2012-02-19,Cesena,Milan,1,3,A,0,2,A,14,17,3,7,15,11,4,7,3,1,0,0,2011-2012
I1,2012-02-19,Genoa,Chievo,0,1,A,0,1,A,15,10,4,6,14,23,11,5,3,5,0,0,2011-2012
I1,2012-02-19,Lecce,Siena,4,1,H,1,1,D,11,9,6,4,10,23,4,5,3,5,1,0,2011-2012
I1,2012-02-19,Novara,Atalanta,0,0,D,0,0,D,14,15,4,5,13,17,9,7,0,0,1,0,2011-2012
I1,2012-02-19,Palermo,Lazio,5,1,H,3,0,H,12,19,6,10,13,16,3,5,0,2,0,1,2011-2012
I1,2012-02-19,Roma,Parma,1,0,H,1,0,H,17,6,8,3,14,25,5,3,1,3,0,0,2011-2012
I1,2012-02-19,Udinese,Cagliari,0,0,D,0,0,D,13,6,3,2,19,16,3,2,2,3,0,0,2011-2012
I1,2012-02-21,Bologna,Fiorentina,2,0,H,2,0,H,10,11,5,3,19,25,5,7,1,3,0,1,2011-2012
I1,2012-02-22,Siena,Catania,0,1,A,0,1,A,15,12,8,2,16,12,10,1,2,2,0,0,2011-2012
I1,2012-02-25,Genoa,Parma,2,2,D,0,1,A,20,10,5,4,15,15,7,6,2,4,0,1,2011-2012
I1,2012-02-25,Milan,Juventus,1,1,D,1,0,H,10,15,3,3,11,12,10,2,3,3,0,1,2011-2012
I1,2012-02-26,Atalanta,Roma,4,1,H,2,1,H,9,17,6,1,18,23,2,3,4,2,0,2,2011-2012
I1,2012-02-26,Bologna,Udinese,1,3,A,0,1,A,10,9,1,5,24,23,2,2,3,4,0,0,2011-2012
I1,2012-02-26,Cagliari,Lecce,1,2,A,0,1,A,17,9,6,3,17,19,8,0,3,2,1,0,2011-2012
I1,2012-02-26,Catania,Novara,3,1,H,1,0,H,23,17,9,4,12,15,7,3,0,2,0,0,2011-2012
I1,2012-02-26,Chievo,Cesena,1,0,H,0,0,D,18,11,3,2,13,18,1,3,3,3,0,1,2011-2012
I1,2012-02-26,Lazio,Fiorentina,1,0,H,1,0,H,6,10,2,3,10,18,2,5,1,1,0,0,2011-2012
I1,2012-02-26,Napoli,Inter,1,0,H,0,0,D,17,8,5,1,13,18,11,0,1,5,1,0,2011-2012
I1,2012-02-26,Siena,Palermo,4,1,H,2,1,H,12,7,7,5,18,12,6,7,2,5,0,1,2011-2012
I1,2012-03-03,Juventus,Chievo,1,1,D,1,0,H,20,14,5,4,7,13,12,0,0,1,0,0,2011-2012
I1,2012-03-03,Palermo,Milan,0,4,A,0,3,A,15,19,4,12,5,15,6,10,0,0,0,0,2011-2012
I1,2012-03-04,Bologna,Novara,1,0,H,0,0,D,23,6,8,0,8,17,10,4,2,3,0,1,2011-2012
I1,2012-03-04,Fiorentina,Cesena,2,0,H,0,0,D,13,6,4,2,22,20,5,3,2,2,0,0,2011-2012
I1,2012-03-04,Inter,Catania,2,2,D,0,2,A,17,12,7,5,12,16,7,3,1,1,0,0,2011-2012
I1,2012-03-04,Lecce,Genoa,2,2,D,0,1,A,13,14,2,8,11,16,3,8,5,2,0,0,2011-2012
I1,2012-03-04,Parma,Napoli,1,2,A,0,1,A,20,9,4,4,19,16,12,1,4,4,0,0,2011-2012
I1,2012-03-04,Roma,Lazio,1,2,A,1,1,D,11,12,1,6,12,27,2,3,4,4,1,1,2011-2012
I1,2012-03-04,Siena,Cagliari,3,0,H,1,0,H,10,13,5,2,23,10,4,6,2,1,0,0,2011-2012
I1,2012-03-04,Udinese,Atalanta,0,0,D,0,0,D,19,3,7,0,12,18,5,1,2,3,0,0,2011-2012
I1,2012-03-07,Bologna,Juventus,1,1,D,1,0,H,9,13,2,4,20,19,1,6,3,2,0,1,2011-2012
I1,2012-03-07,Cesena,Catania,0,0,D,0,0,D,8,21,0,5,20,7,5,10,4,1,1,1,2011-2012
I1,2012-03-07,Parma,Fiorentina,2,2,D,1,0,H,15,9,7,2,14,13,7,2,2,5,0,0,2011-2012
I1,2012-03-09,Chievo,Inter,0,2,A,0,0,D,6,21,1,7,19,11,2,8,0,0,0,0,2011-2012
I1,2012-03-09,Napoli,Cagliari,6,3,H,3,1,H,14,10,6,5,17,16,2,8,0,3,0,0,2011-2012
I1,2012-03-10,Palermo,Roma,0,1,A,0,1,A,23,14,6,4,15,7,10,6,4,2,0,0,2011-2012
I1,2012-03-11,Atalanta,Parma,1,1,D,1,0,H,16,10,4,3,16,18,13,6,1,2,0,0,2011-2012
I1,2012-03-11,Catania,Fiorentina,1,0,H,0,0,D,15,13,5,6,11,13,6,5,0,2,0,0,2011-2012
I1,2012-03-11,Cesena,Siena,0,2,A,0,0,D,15,9,5,3,17,29,4,3,2,1,1,0,2011-2012
I1,2012-03-11,Genoa,Juventus,0,0,D,0,0,D,13,30,4,5,15,13,6,17,3,2,0,0,2011-2012
I1,2012-03-11,Lazio,Bologna,1,3,A,0,2,A,11,16,5,6,16,16,7,4,0,1,2,0,2011-2012
I1,2012-03-11,Milan,Lecce,2,0,H,1,0,H,19,6,10,1,15,7,13,3,1,1,0,0,2011-2012
I1,2012-03-11,Novara,Udinese,1,0,H,1,0,H,8,19,5,3,15,15,2,3,4,3,0,0,2011-2012
I1,2012-03-17,Fiorentina,Juventus,0,5,A,0,2,A,8,15,1,7,13,8,6,5,1,1,1,0,2011-2012
I1,2012-03-17,Parma,Milan,0,2,A,0,1,A,19,15,4,6,12,11,8,2,2,2,0,0,2011-2012
I1,2012-03-18,Bologna,Chievo,2,2,D,0,1,A,14,11,6,4,15,24,8,1,1,4,0,0,2011-2012
I1,2012-03-18,Cagliari,Cesena,3,0,H,2,0,H,15,7,4,4,17,12,9,5,2,0,0,2,2011-2012
I1,2012-03-18,Catania,Lazio,1,0,H,0,0,D,10,9,3,2,17,23,4,0,2,3,0,0,2011-2012
I1,2012-03-18,Inter,Atalanta,0,0,D,0,0,D,16,7,4,2,14,20,5,3,2,4,0,0,2011-2012
I1,2012-03-18,Lecce,Palermo,1,1,D,1,1,D,11,10,6,5,18,11,3,6,3,3,1,1,2011-2012
I1,2012-03-18,Siena,Novara,0,2,A,0,0,D,13,10,0,3,15,18,5,4,1,1,0,0,2011-2012
I1,2012-03-18,Udinese,Napoli,2,2,D,1,0,H,7,19,2,7,21,16,4,7,3,2,1,0,2011-2012
I1,2012-03-19,Roma,Genoa,1,0,H,1,0,H,20,13,8,4,9,10,7,3,1,2,0,0,2011-2012
I1,2012-03-24,Milan,Roma,2,1,H,0,1,A,24,14,10,3,25,10,9,4,3,2,0,0,2011-2012
I1,2012-03-24,Palermo,Udinese,1,1,D,1,0,H,9,23,3,5,18,14,2,5,2,1,0,0,2011-2012
I1,2012-03-25,Atalanta,Bologna,2,0,H,0,0,D,16,13,9,5,18,20,8,2,1,4,0,0,2011-2012
I1,2012-03-25,Cesena,Parma,2,2,D,0,1,A,15,25,5,7,15,16,2,11,2,2,0,0,2011-2012
I1,2012-03-25,Chievo,Siena,1,1,D,1,0,H,17,8,5,2,17,7,4,3,3,3,0,0,2011-2012
I1,2012-03-25,Genoa,Fiorentina,2,2,D,1,1,D,12,17,3,6,20,21,4,4,0,4,0,0,2011-2012
I1,2012-03-25,Juventus,Inter,2,0,H,0,0,D,19,12,12,6,8,11,8,5,1,2,0,0,2011-2012
I1,2012-03-25,Lazio,Cagliari,1,0,H,0,0,D,15,6,5,2,21,16,7,2,2,4,0,0,2011-2012
I1,2012-03-25,Napoli,Catania,2,2,D,0,0,D,18,11,5,5,11,14,5,7,1,3,0,0,2011-2012
I1,2012-03-25,Novara,Lecce,0,0,D,0,0,D,18,7,4,1,16,18,7,9,3,4,0,0,2011-2012
I1,2012-03-31,Catania,Milan,1,1,D,0,1,A,19,14,1,9,10,14,4,8,0,2,0,0,2011-2012
I1,2012-03-31,Parma,Lazio,3,1,H,2,1,H,15,8,6,2,23,25,5,4,2,2,0,0,2011-2012
I1,2012-04-01,Bologna,Palermo,1,3,A,0,0,D,16,10,3,3,19,19,5,4,2,4,0,1,2011-2012
I1,2012-04-01,Cagliari,Atalanta,2,0,H,1,0,H,12,15,7,7,20,15,4,9,0,2,0,0,2011-2012
I1,2012-04-01,Fiorentina,Chievo,1,2,A,0,1,A,15,8,2,4,18,23,9,4,3,3,0,0,2011-2012
I1,2012-04-01,Inter,Genoa,5,4,H,3,1,H,22,15,9,8,12,17,2,10,2,4,1,1,2011-2012
I1,2012-04-01,Juventus,Napoli,3,0,H,0,0,D,27,7,9,0,19,18,3,6,4,2,0,1,2011-2012
I1,2012-04-01,Lecce,Cesena,0,0,D,0,0,D,20,16,6,7,12,17,7,2,3,3,0,0,2011-2012
I1,2012-04-01,Roma,Novara,5,2,H,2,1,H,18,14,8,6,6,14,3,2,1,1,0,0,2011-2012
I1,2012-04-01,Siena,Udinese,1,0,H,0,0,D,13,15,3,2,15,15,5,5,3,3,0,0,2011-2012
I1,2012-04-07,Atalanta,Siena,1,2,A,1,1,D,15,8,1,4,15,15,9,4,2,2,0,0,2011-2012
I1,2012-04-07,Cagliari,Inter,2,2,D,1,1,D,11,14,3,6,15,15,4,9,2,3,1,0,2011-2012
I1,2012-04-07,Cesena,Bologna,0,0,D,0,0,D,8,18,3,6,25,19,5,6,4,4,0,0,2011-2012
I1,2012-04-07,Chievo,Catania,3,2,H,2,1,H,16,12,4,2,15,8,8,9,1,1,0,1,2011-2012
I1,2012-04-07,Lazio,Napoli,3,1,H,1,1,D,15,8,6,2,15,19,4,1,2,3,0,0,2011-2012
I1,2012-04-07,Lecce,Roma,4,2,H,2,0,H,7,16,4,7,19,11,3,6,4,2,0,0,2011-2012
I1,2012-04-07,Milan,Fiorentina,1,2,A,1,0,H,21,11,5,5,10,14,9,4,3,4,0,0,2011-2012
I1,2012-04-07,Novara,Genoa,1,1,D,0,1,A,14,6,3,1,15,20,9,5,2,3,1,0,2011-2012
I1,2012-04-07,Palermo,Juventus,0,2,A,0,0,D,6,22,1,8,14,5,0,8,0,1,0,0,2011-2012
I1,2012-04-07,Udinese,Parma,3,1,H,1,0,H,12,17,6,4,13,11,4,7,3,3,0,0,2011-2012
I1,2012-04-10,Chievo,Milan,0,1,A,0,1,A,12,5,2,2,20,13,7,2,4,2,0,0,2011-2012
I1,2012-04-11,Catania,Lecce,1,2,A,0,0,D,20,12,7,3,13,18,8,2,3,2,1,0,2011-2012
I1,2012-04-11,Fiorentina,Palermo,0,0,D,0,0,D,20,14,7,2,16,16,14,1,2,2,0,0,2011-2012
I1,2012-04-11,Genoa,Cesena,1,1,D,1,0,H,11,15,3,5,22,17,9,3,3,1,0,0,2011-2012
I1,2012-04-11,Inter,Siena,2,1,H,1,1,D,19,8,6,4,7,20,9,4,1,4,0,1,2011-2012
I1,2012-04-11,Juventus,Lazio,2,1,H,1,1,D,27,7,9,3,17,17,12,2,3,4,0,1,2011-2012
I1,2012-04-11,Napoli,Atalanta,1,3,A,1,1,D,10,13,4,7,14,19,5,6,2,5,1,0,2011-2012
I1,2012-04-11,Parma,Novara,2,0,H,2,0,H,24,10,7,4,19,13,9,8,3,1,0,0,2011-2012
I1,2012-04-11,Roma,Udinese,3,1,H,1,1,D,23,9,9,2,11,9,12,5,2,1,0,0,2011-2012
I1,2012-04-12,Bologna,Cagliari,1,0,H,0,0,D,15,11,7,2,14,18,4,13,3,5,0,0,2011-2012
I1,2012-04-21,Catania,Atalanta,2,0,H,1,0,H,8,7,4,1,18,14,5,4,3,2,0,0,2011-2012
I1,2012-04-21,Chievo,Udinese,0,0,D,0,0,D,17,6,3,2,16,16,6,2,0,1,0,0,2011-2012
I1,2012-04-21,Napoli,Novara,2,0,H,2,0,H,25,8,8,2,14,13,7,5,1,1,0,0,2011-2012
I1,2012-04-21,Parma,Cagliari,3,0,H,1,0,H,12,9,4,2,17,16,1,8,3,2,0,0,2011-2012
I1,2012-04-22,Cesena,Palermo,2,2,D,2,2,D,10,16,2,5,18,21,4,4,3,1,0,0,2011-2012
I1,2012-04-22,Fiorentina,Inter,0,0,D,0,0,D,9,13,1,4,14,12,4,5,4,4,0,0,2011-2012
I1,2012-04-22,Genoa,Siena,1,4,A,0,3,A,21,12,4,8,17,19,7,0,3,2,0,0,2011-2012
I1,2012-04-22,Juventus,Roma,4,0,H,3,0,H,19,4,9,1,12,11,3,4,1,1,0,1,2011-2012
I1,2012-04-22,Lazio,Lecce,1,1,D,0,0,D,16,16,7,4,15,18,7,4,2,2,0,0,2011-2012
I1,2012-04-22,Milan,Bologna,1,1,D,0,1,A,21,11,6,5,16,9,8,1,1,2,1,0,2011-2012
I1,2012-04-24,Atalanta,Chievo,1,0,H,0,0,D,14,9,3,0,15,16,8,4,2,2,0,0,2011-2012
I1,2012-04-24,Cagliari,Catania,3,0,H,1,0,H,28,16,6,5,18,15,8,2,1,1,0,0,2011-2012
I1,2012-04-25,Cesena,Juventus,0,1,A,0,0,D,9,26,0,7,13,17,3,15,4,3,0,0,2011-2012
I1,2012-04-25,Lecce,Napoli,0,2,A,0,1,A,5,9,1,4,16,18,1,2,3,3,0,0,2011-2012
I1,2012-04-25,Milan,Genoa,1,0,H,0,0,D,15,5,2,1,12,14,9,1,3,1,0,1,2011-2012
I1,2012-04-25,Novara,Lazio,2,1,H,1,1,D,14,19,6,5,17,21,2,5,3,4,0,0,2011-2012
I1,2012-04-25,Palermo,Parma,1,2,A,1,0,H,14,10,7,4,22,19,3,4,3,1,0,0,2011-2012
I1,2012-04-25,Roma,Fiorentina,1,2,A,0,1,A,15,12,4,7,17,12,6,3,3,4,1,0,2011-2012
I1,2012-04-25,Siena,Bologna,1,1,D,0,0,D,9,4,4,1,18,8,8,2,3,0,0,0,2011-2012
I1,2012-04-25,Udinese,Inter,1,3,A,1,3,A,18,13,5,5,10,14,6,4,2,1,0,0,2011-2012
I1,2012-04-28,Cagliari,Chievo,0,0,D,0,0,D,15,8,4,1,18,16,8,4,0,2,0,0,2011-2012
I1,2012-04-28,Palermo,Catania,1,1,D,0,1,A,13,14,3,6,20,13,4,6,2,3,0,0,2011-2012
